Sample	Length	Plus_Count	Minus_Count	Plus_Ratio	Minus_Ratio
m_GR_in_10d_3	21	491	618	0.0016	0.002
m_GR_in_10d_3	22	658	927	0.0021	0.003
m_GR_in_10d_3	23	777	999	0.0025	0.0032
m_GR_in_10d_3	24	1269	1492	0.004	0.0048
m_GR_in_10d_3	25	1411	1627	0.0045	0.0052
m_GR_in_10d_3	26	1859	2409	0.0059	0.0077
m_GR_in_10d_3	27	2065	2696	0.0066	0.0086
m_GR_in_10d_3	28	2656	3183	0.0085	0.0102
m_GR_in_10d_3	29	3251	3332	0.0104	0.0106
m_GR_in_10d_3	30	3707	4409	0.0118	0.0141
m_GR_in_10d_3	31	3740	4365	0.0119	0.0139
m_GR_in_10d_3	32	4386	5269	0.014	0.0168
m_GR_in_10d_3	33	4972	5688	0.0159	0.0182
m_GR_in_10d_3	34	5025	5464	0.016	0.0174
m_GR_in_10d_3	35	4933	6156	0.0157	0.0196
m_GR_in_10d_3	36	5704	6641	0.0182	0.0212
m_GR_in_10d_3	37	5633	6643	0.018	0.0212
m_GR_in_10d_3	38	5926	7272	0.0189	0.0232
m_GR_in_10d_3	39	6838	7491	0.0218	0.0239
m_GR_in_10d_3	40	6891	7381	0.022	0.0236
m_GR_in_10d_3	41	7177	7339	0.0229	0.0234
m_GR_in_10d_3	42	8327	7967	0.0266	0.0254
m_GR_in_10d_3	43	8292	8847	0.0265	0.0282
m_GR_in_10d_3	44	8304	8569	0.0265	0.0273
m_GR_in_10d_3	45	8603	9334	0.0275	0.0298
m_GR_in_10d_3	46	8487	9192	0.0271	0.0293
m_GR_in_10d_3	47	8409	10025	0.0268	0.032
m_GR_in_10d_3	48	8869	10394	0.0283	0.0332
m_GR_in_10d_3	49	9289	10394	0.0296	0.0332
m_GR_in_10d_3	50	9918	11017	0.0316	0.0352
m_GR_in_10d_3	51	10258	11049	0.0327	0.0353
m_GR_in_10d_3	52	9857	11975	0.0315	0.0382
m_GR_in_10d_3	53	10858	11885	0.0346	0.0379
m_GR_in_10d_3	54	10686	12365	0.0341	0.0395
m_GR_in_10d_3	55	11728	12238	0.0374	0.0391
m_GR_in_10d_3	56	11754	12291	0.0375	0.0392
m_GR_in_10d_3	57	12049	12637	0.0384	0.0403
m_GR_in_10d_3	58	12202	12926	0.0389	0.0412
m_GR_in_10d_3	59	12752	14201	0.0407	0.0453
m_GR_in_10d_3	60	13014	14125	0.0415	0.0451
m_GR_in_10d_3	61	13637	15523	0.0435	0.0495
m_GR_in_10d_3	62	13209	15016	0.0421	0.0479
m_GR_in_10d_3	63	13681	15403	0.0437	0.0492
m_GR_in_10d_3	64	14724	16185	0.047	0.0516
m_GR_in_10d_3	65	14871	18176	0.0475	0.058
m_GR_in_10d_3	66	15198	17041	0.0485	0.0544
m_GR_in_10d_3	67	16140	18584	0.0515	0.0593
m_GR_in_10d_3	68	16017	18516	0.0511	0.0591
m_GR_in_10d_3	69	17141	19669	0.0547	0.0628
m_GR_in_10d_3	70	17737	21224	0.0566	0.0677
m_GR_in_10d_3	71	17603	19385	0.0562	0.0619
m_GR_in_10d_3	72	18585	20295	0.0593	0.0648
m_GR_in_10d_3	73	18411	20365	0.0587	0.065
m_GR_in_10d_3	74	19691	21052	0.0628	0.0672
m_GR_in_10d_3	75	20351	22522	0.0649	0.0719
m_GR_in_10d_3	76	21072	22283	0.0672	0.0711
m_GR_in_10d_3	77	20314	22970	0.0648	0.0733
m_GR_in_10d_3	78	20890	23523	0.0667	0.0751
m_GR_in_10d_3	79	21725	24377	0.0693	0.0778
m_GR_in_10d_3	80	21426	25449	0.0684	0.0812
m_GR_in_10d_3	81	22847	26340	0.0729	0.0841
m_GR_in_10d_3	82	23446	26295	0.0748	0.0839
m_GR_in_10d_3	83	23989	26676	0.0765	0.0851
m_GR_in_10d_3	84	24986	27790	0.0797	0.0887
m_GR_in_10d_3	85	26204	28099	0.0836	0.0897
m_GR_in_10d_3	86	27182	30093	0.0867	0.096
m_GR_in_10d_3	87	27341	31401	0.0872	0.1002
m_GR_in_10d_3	88	28513	31069	0.091	0.0991
m_GR_in_10d_3	89	28198	33341	0.09	0.1064
m_GR_in_10d_3	90	29204	31947	0.0932	0.1019
m_GR_in_10d_3	91	30388	32498	0.097	0.1037
m_GR_in_10d_3	92	30823	33870	0.0984	0.1081
m_GR_in_10d_3	93	32336	36081	0.1032	0.1151
m_GR_in_10d_3	94	32723	36525	0.1044	0.1166
m_GR_in_10d_3	95	33621	37010	0.1073	0.1181
m_GR_in_10d_3	96	34189	37821	0.1091	0.1207
m_GR_in_10d_3	97	35066	40124	0.1119	0.128
m_GR_in_10d_3	98	36615	40038	0.1168	0.1278
m_GR_in_10d_3	99	36341	40887	0.116	0.1305
m_GR_in_10d_3	100	38202	42347	0.1219	0.1351
m_GR_in_10d_3	101	39342	44908	0.1255	0.1433
m_GR_in_10d_3	102	39967	45417	0.1275	0.1449
m_GR_in_10d_3	103	41599	46750	0.1327	0.1492
m_GR_in_10d_3	104	43598	47593	0.1391	0.1519
m_GR_in_10d_3	105	42694	48290	0.1362	0.1541
m_GR_in_10d_3	106	45821	49408	0.1462	0.1577
m_GR_in_10d_3	107	45736	50097	0.1459	0.1599
m_GR_in_10d_3	108	47689	52356	0.1522	0.1671
m_GR_in_10d_3	109	48586	52847	0.155	0.1686
m_GR_in_10d_3	110	49068	52511	0.1566	0.1676
m_GR_in_10d_3	111	49518	49703	0.158	0.1586
m_GR_in_10d_3	112	48478	45419	0.1547	0.1449
m_GR_in_10d_3	113	49258	41253	0.1572	0.1316
m_GR_in_10d_3	114	50687	39772	0.1617	0.1269
m_GR_in_10d_3	115	51938	41215	0.1657	0.1315
m_GR_in_10d_3	116	53895	40431	0.172	0.129
m_GR_in_10d_3	117	55052	42500	0.1757	0.1356
m_GR_in_10d_3	118	61441	66219	0.1961	0.2113
m_GR_in_10d_3	119	63301	67882	0.202	0.2166
m_GR_in_10d_3	120	65443	66939	0.2088	0.2136
m_GR_in_10d_3	121	63824	63889	0.2037	0.2039
m_GR_in_10d_3	122	66040	57281	0.2107	0.1828
m_GR_in_10d_3	123	65343	50453	0.2085	0.161
m_GR_in_10d_3	124	66893	48208	0.2135	0.1538
m_GR_in_10d_3	125	67809	48338	0.2164	0.1542
m_GR_in_10d_3	126	71920	50691	0.2295	0.1618
m_GR_in_10d_3	127	72026	52944	0.2298	0.1689
m_GR_in_10d_3	128	78413	79064	0.2502	0.2523
m_GR_in_10d_3	129	81628	81822	0.2605	0.2611
m_GR_in_10d_3	130	83242	82623	0.2656	0.2636
m_GR_in_10d_3	131	86116	84079	0.2748	0.2683
m_GR_in_10d_3	132	86783	82500	0.2769	0.2633
m_GR_in_10d_3	133	90222	86234	0.2879	0.2752
m_GR_in_10d_3	134	89675	85731	0.2862	0.2736
m_GR_in_10d_3	135	94682	90558	0.3021	0.289
m_GR_in_10d_3	136	94350	89703	0.3011	0.2862
m_GR_in_10d_3	137	92535	92129	0.2953	0.294
m_GR_in_10d_3	138	100820	101059	0.3217	0.3225
m_GR_in_10d_3	139	106466	106250	0.3397	0.339
m_GR_in_10d_3	140	111403	110105	0.3555	0.3513
m_GR_in_10d_3	141	107431	107707	0.3428	0.3437
m_GR_in_10d_3	142	107378	107132	0.3426	0.3419
m_GR_in_10d_3	143	113486	113991	0.3621	0.3637
m_GR_in_10d_3	144	132576	137351	0.423	0.4383
m_GR_in_10d_3	150	26986098	26965805	86.1124	86.0476
m_GR_un_10d_1	20	912	1038	0.0099	0.0113
m_GR_un_10d_1	21	1318	1587	0.0143	0.0172
m_GR_un_10d_1	22	1937	2353	0.021	0.0256
m_GR_un_10d_1	23	2371	3309	0.0258	0.0359
m_GR_un_10d_1	24	2901	3985	0.0315	0.0433
m_GR_un_10d_1	25	3406	4889	0.037	0.0531
m_GR_un_10d_1	26	4277	6023	0.0465	0.0654
m_GR_un_10d_1	27	6047	6859	0.0657	0.0745
m_GR_un_10d_1	28	6667	7645	0.0724	0.0831
m_GR_un_10d_1	29	8003	9050	0.0869	0.0983
m_GR_un_10d_1	30	8789	9875	0.0955	0.1073
m_GR_un_10d_1	31	10552	11590	0.1146	0.1259
m_GR_un_10d_1	32	11163	12432	0.1213	0.1351
m_GR_un_10d_1	33	11951	13006	0.1298	0.1413
m_GR_un_10d_1	34	12334	13361	0.134	0.1452
m_GR_un_10d_1	35	12174	14519	0.1323	0.1577
m_GR_un_10d_1	36	13748	14797	0.1494	0.1608
m_GR_un_10d_1	37	13556	15729	0.1473	0.1709
m_GR_un_10d_1	38	14775	16206	0.1605	0.1761
m_GR_un_10d_1	39	15282	16221	0.166	0.1762
m_GR_un_10d_1	40	16266	17284	0.1767	0.1878
m_GR_un_10d_1	41	16560	17491	0.1799	0.19
m_GR_un_10d_1	42	17694	18069	0.1922	0.1963
m_GR_un_10d_1	43	18086	19286	0.1965	0.2095
m_GR_un_10d_1	44	17923	19222	0.1947	0.2088
m_GR_un_10d_1	45	18104	20239	0.1967	0.2199
m_GR_un_10d_1	46	19016	20785	0.2066	0.2258
m_GR_un_10d_1	47	19132	20955	0.2079	0.2277
m_GR_un_10d_1	48	19937	21819	0.2166	0.237
m_GR_un_10d_1	49	20454	22089	0.2222	0.24
m_GR_un_10d_1	50	20338	21694	0.221	0.2357
m_GR_un_10d_1	51	21536	22820	0.234	0.2479
m_GR_un_10d_1	52	22410	23920	0.2435	0.2599
m_GR_un_10d_1	53	21701	24151	0.2358	0.2624
m_GR_un_10d_1	54	22843	23965	0.2482	0.2604
m_GR_un_10d_1	55	23336	24548	0.2535	0.2667
m_GR_un_10d_1	56	23441	25591	0.2547	0.278
m_GR_un_10d_1	57	23849	25725	0.2591	0.2795
m_GR_un_10d_1	58	24606	26087	0.2673	0.2834
m_GR_un_10d_1	59	24609	26030	0.2674	0.2828
m_GR_un_10d_1	60	24955	27124	0.2711	0.2947
m_GR_un_10d_1	61	25882	27482	0.2812	0.2986
m_GR_un_10d_1	62	26109	27788	0.2837	0.3019
m_GR_un_10d_1	63	26888	28547	0.2921	0.3101
m_GR_un_10d_1	64	27192	29385	0.2954	0.3192
m_GR_un_10d_1	65	27381	29797	0.2975	0.3237
m_GR_un_10d_1	66	27955	30130	0.3037	0.3273
m_GR_un_10d_1	67	28500	31906	0.3096	0.3466
m_GR_un_10d_1	68	28662	31483	0.3114	0.342
m_GR_un_10d_1	69	29426	31770	0.3197	0.3452
m_GR_un_10d_1	70	30189	32484	0.328	0.3529
m_GR_un_10d_1	71	30029	31858	0.3262	0.3461
m_GR_un_10d_1	72	30311	33012	0.3293	0.3587
m_GR_un_10d_1	73	31433	33309	0.3415	0.3619
m_GR_un_10d_1	74	32639	33431	0.3546	0.3632
m_GR_un_10d_1	75	32534	34787	0.3535	0.3779
m_GR_un_10d_1	76	33426	35469	0.3631	0.3853
m_GR_un_10d_1	77	33266	36169	0.3614	0.393
m_GR_un_10d_1	78	33533	35802	0.3643	0.389
m_GR_un_10d_1	79	34828	35875	0.3784	0.3898
m_GR_un_10d_1	80	34331	36990	0.373	0.4019
m_GR_un_10d_1	81	34725	37302	0.3773	0.4053
m_GR_un_10d_1	82	35497	37950	0.3856	0.4123
m_GR_un_10d_1	83	35519	37479	0.3859	0.4072
m_GR_un_10d_1	84	36524	37950	0.3968	0.4123
m_GR_un_10d_1	85	36809	38237	0.3999	0.4154
m_GR_un_10d_1	86	37327	38888	0.4055	0.4225
m_GR_un_10d_1	87	37486	39916	0.4073	0.4337
m_GR_un_10d_1	88	38027	39529	0.4131	0.4295
m_GR_un_10d_1	89	37866	40558	0.4114	0.4406
m_GR_un_10d_1	90	38302	40836	0.4161	0.4437
m_GR_un_10d_1	91	38693	40801	0.4204	0.4433
m_GR_un_10d_1	92	39250	41003	0.4264	0.4455
m_GR_un_10d_1	93	39670	41317	0.431	0.4489
m_GR_un_10d_1	94	39850	42687	0.4329	0.4638
m_GR_un_10d_1	95	40776	42406	0.443	0.4607
m_GR_un_10d_1	96	40668	42429	0.4418	0.461
m_GR_un_10d_1	97	41345	44071	0.4492	0.4788
m_GR_un_10d_1	98	41467	43540	0.4505	0.473
m_GR_un_10d_1	99	41583	44073	0.4518	0.4788
m_GR_un_10d_1	100	43158	44410	0.4689	0.4825
m_GR_un_10d_1	101	42702	45042	0.4639	0.4893
m_GR_un_10d_1	102	42540	45098	0.4622	0.49
m_GR_un_10d_1	103	43382	44887	0.4713	0.4877
m_GR_un_10d_1	104	43864	45409	0.4766	0.4933
m_GR_un_10d_1	105	44296	46801	0.4812	0.5085
m_GR_un_10d_1	106	45124	46517	0.4902	0.5054
m_GR_un_10d_1	107	44970	47189	0.4886	0.5127
m_GR_un_10d_1	108	44699	46418	0.4856	0.5043
m_GR_un_10d_1	109	45508	46790	0.4944	0.5083
m_GR_un_10d_1	110	45532	45977	0.4947	0.4995
m_GR_un_10d_1	111	44960	43004	0.4885	0.4672
m_GR_un_10d_1	112	44185	38321	0.48	0.4163
m_GR_un_10d_1	113	43272	34006	0.4701	0.3695
m_GR_un_10d_1	114	44015	32111	0.4782	0.3489
m_GR_un_10d_1	115	44086	31271	0.479	0.3397
m_GR_un_10d_1	116	43753	31027	0.4753	0.3371
m_GR_un_10d_1	117	45614	33044	0.4956	0.359
m_GR_un_10d_1	118	49206	49725	0.5346	0.5402
m_GR_un_10d_1	119	48239	49554	0.5241	0.5384
m_GR_un_10d_1	120	49339	48612	0.536	0.5281
m_GR_un_10d_1	121	48257	45794	0.5243	0.4975
m_GR_un_10d_1	122	47278	41722	0.5136	0.4533
m_GR_un_10d_1	123	48035	36976	0.5219	0.4017
m_GR_un_10d_1	124	47311	34603	0.514	0.3759
m_GR_un_10d_1	125	48100	35197	0.5226	0.3824
m_GR_un_10d_1	126	48606	34461	0.5281	0.3744
m_GR_un_10d_1	127	49457	35733	0.5373	0.3882
m_GR_un_10d_1	128	52030	51900	0.5653	0.5639
m_GR_un_10d_1	129	51797	51787	0.5627	0.5626
m_GR_un_10d_1	130	52504	51962	0.5704	0.5645
m_GR_un_10d_1	131	53777	52263	0.5842	0.5678
m_GR_un_10d_1	132	53105	51335	0.5769	0.5577
m_GR_un_10d_1	133	51903	49692	0.5639	0.5399
m_GR_un_10d_1	134	53425	51151	0.5804	0.5557
m_GR_un_10d_1	135	53381	50807	0.5799	0.552
m_GR_un_10d_1	136	52752	50529	0.5731	0.549
m_GR_un_10d_1	137	50681	50423	0.5506	0.5478
m_GR_un_10d_1	138	54981	54939	0.5973	0.5969
m_GR_un_10d_1	139	54746	54605	0.5948	0.5932
m_GR_un_10d_1	140	55475	55171	0.6027	0.5994
m_GR_un_10d_1	141	53009	53164	0.5759	0.5776
m_GR_un_10d_1	142	52972	52902	0.5755	0.5747
m_GR_un_10d_1	143	54334	54581	0.5903	0.593
m_GR_un_10d_1	144	58571	58998	0.6363	0.641
m_GR_un_10d_1	150	5080688	5076754	55.198	55.1553
m_GR_un_10d_2	20	156	130	0.0012	0.001
m_GR_un_10d_2	21	201	398	0.0016	0.0031
m_GR_un_10d_2	22	330	436	0.0026	0.0034
m_GR_un_10d_2	23	417	608	0.0032	0.0047
m_GR_un_10d_2	24	510	798	0.0039	0.0062
m_GR_un_10d_2	25	793	1052	0.0061	0.0081
m_GR_un_10d_2	26	1027	1330	0.0079	0.0103
m_GR_un_10d_2	27	1066	1473	0.0083	0.0114
m_GR_un_10d_2	28	1452	1583	0.0112	0.0123
m_GR_un_10d_2	29	1656	1610	0.0128	0.0125
m_GR_un_10d_2	30	1822	2075	0.0141	0.0161
m_GR_un_10d_2	31	2080	2419	0.0161	0.0187
m_GR_un_10d_2	32	2348	2514	0.0182	0.0195
m_GR_un_10d_2	33	2393	2722	0.0185	0.0211
m_GR_un_10d_2	34	2584	2912	0.02	0.0225
m_GR_un_10d_2	35	2536	2850	0.0196	0.0221
m_GR_un_10d_2	36	2769	3116	0.0214	0.0241
m_GR_un_10d_2	37	2987	3218	0.0231	0.0249
m_GR_un_10d_2	38	3057	3339	0.0237	0.0258
m_GR_un_10d_2	39	3203	3295	0.0248	0.0255
m_GR_un_10d_2	40	3362	3806	0.026	0.0295
m_GR_un_10d_2	41	3625	3942	0.0281	0.0305
m_GR_un_10d_2	42	3670	3824	0.0284	0.0296
m_GR_un_10d_2	43	3944	4219	0.0305	0.0327
m_GR_un_10d_2	44	3714	4193	0.0287	0.0325
m_GR_un_10d_2	45	4109	4359	0.0318	0.0337
m_GR_un_10d_2	46	4035	4611	0.0312	0.0357
m_GR_un_10d_2	47	4202	4768	0.0325	0.0369
m_GR_un_10d_2	48	4425	5135	0.0343	0.0397
m_GR_un_10d_2	49	4642	5143	0.0359	0.0398
m_GR_un_10d_2	50	4713	5099	0.0365	0.0395
m_GR_un_10d_2	51	5067	5777	0.0392	0.0447
m_GR_un_10d_2	52	5124	5598	0.0397	0.0433
m_GR_un_10d_2	53	5411	5732	0.0419	0.0444
m_GR_un_10d_2	54	5235	5848	0.0405	0.0453
m_GR_un_10d_2	55	5713	6105	0.0442	0.0473
m_GR_un_10d_2	56	5551	6037	0.043	0.0467
m_GR_un_10d_2	57	5737	6860	0.0444	0.0531
m_GR_un_10d_2	58	5755	6378	0.0445	0.0494
m_GR_un_10d_2	59	6034	6956	0.0467	0.0538
m_GR_un_10d_2	60	6731	7497	0.0521	0.058
m_GR_un_10d_2	61	6393	7417	0.0495	0.0574
m_GR_un_10d_2	62	6701	7519	0.0519	0.0582
m_GR_un_10d_2	63	7051	7736	0.0546	0.0599
m_GR_un_10d_2	64	7366	8420	0.057	0.0652
m_GR_un_10d_2	65	7630	8493	0.0591	0.0657
m_GR_un_10d_2	66	7879	8848	0.061	0.0685
m_GR_un_10d_2	67	8103	9652	0.0627	0.0747
m_GR_un_10d_2	68	8291	9832	0.0642	0.0761
m_GR_un_10d_2	69	8586	10004	0.0665	0.0774
m_GR_un_10d_2	70	9214	10209	0.0713	0.079
m_GR_un_10d_2	71	9029	10264	0.0699	0.0795
m_GR_un_10d_2	72	9597	11109	0.0743	0.086
m_GR_un_10d_2	73	9675	10841	0.0749	0.0839
m_GR_un_10d_2	74	10502	11420	0.0813	0.0884
m_GR_un_10d_2	75	10883	11682	0.0842	0.0904
m_GR_un_10d_2	76	10507	12072	0.0813	0.0934
m_GR_un_10d_2	77	11425	13253	0.0884	0.1026
m_GR_un_10d_2	78	11645	13220	0.0901	0.1023
m_GR_un_10d_2	79	11627	13441	0.09	0.104
m_GR_un_10d_2	80	11944	13859	0.0925	0.1073
m_GR_un_10d_2	81	12646	14196	0.0979	0.1099
m_GR_un_10d_2	82	12701	14558	0.0983	0.1127
m_GR_un_10d_2	83	13466	15453	0.1042	0.1196
m_GR_un_10d_2	84	14507	15657	0.1123	0.1212
m_GR_un_10d_2	85	14390	16643	0.1114	0.1288
m_GR_un_10d_2	86	14901	16880	0.1153	0.1307
m_GR_un_10d_2	87	15349	17501	0.1188	0.1355
m_GR_un_10d_2	88	15575	18084	0.1206	0.14
m_GR_un_10d_2	89	16607	18400	0.1286	0.1424
m_GR_un_10d_2	90	16873	18844	0.1306	0.1459
m_GR_un_10d_2	91	17523	19699	0.1356	0.1525
m_GR_un_10d_2	92	17842	19862	0.1381	0.1538
m_GR_un_10d_2	93	18723	20789	0.1449	0.1609
m_GR_un_10d_2	94	19077	21284	0.1477	0.1648
m_GR_un_10d_2	95	19633	22448	0.152	0.1738
m_GR_un_10d_2	96	20337	22977	0.1574	0.1779
m_GR_un_10d_2	97	20941	24221	0.1621	0.1875
m_GR_un_10d_2	98	21555	24688	0.1669	0.1911
m_GR_un_10d_2	99	22630	25702	0.1752	0.199
m_GR_un_10d_2	100	22745	26293	0.1761	0.2035
m_GR_un_10d_2	101	23346	26136	0.1807	0.2023
m_GR_un_10d_2	102	24505	27894	0.1897	0.2159
m_GR_un_10d_2	103	25871	28902	0.2003	0.2237
m_GR_un_10d_2	104	25843	29396	0.2	0.2276
m_GR_un_10d_2	105	27317	30347	0.2115	0.2349
m_GR_un_10d_2	106	27919	31622	0.2161	0.2448
m_GR_un_10d_2	107	28393	32195	0.2198	0.2492
m_GR_un_10d_2	108	29777	33231	0.2305	0.2572
m_GR_un_10d_2	109	30320	33110	0.2347	0.2563
m_GR_un_10d_2	110	31324	32759	0.2425	0.2536
m_GR_un_10d_2	111	30991	32024	0.2399	0.2479
m_GR_un_10d_2	112	31597	29203	0.2446	0.2261
m_GR_un_10d_2	113	31152	25557	0.2411	0.1978
m_GR_un_10d_2	114	32485	25002	0.2515	0.1935
m_GR_un_10d_2	115	32838	24278	0.2542	0.1879
m_GR_un_10d_2	116	33869	25239	0.2622	0.1954
m_GR_un_10d_2	117	35081	26712	0.2716	0.2068
m_GR_un_10d_2	118	38831	41294	0.3006	0.3197
m_GR_un_10d_2	119	40586	42925	0.3142	0.3323
m_GR_un_10d_2	120	40965	42706	0.3171	0.3306
m_GR_un_10d_2	121	41195	40637	0.3189	0.3146
m_GR_un_10d_2	122	41370	36528	0.3202	0.2828
m_GR_un_10d_2	123	41636	32887	0.3223	0.2546
m_GR_un_10d_2	124	42521	31021	0.3292	0.2401
m_GR_un_10d_2	125	44084	31848	0.3413	0.2465
m_GR_un_10d_2	126	45281	32710	0.3505	0.2532
m_GR_un_10d_2	127	45930	33386	0.3555	0.2584
m_GR_un_10d_2	128	49950	50384	0.3867	0.39
m_GR_un_10d_2	129	51424	51893	0.3981	0.4017
m_GR_un_10d_2	130	52427	51651	0.4058	0.3998
m_GR_un_10d_2	131	55180	53852	0.4271	0.4169
m_GR_un_10d_2	132	54866	52728	0.4247	0.4082
m_GR_un_10d_2	133	56439	53922	0.4369	0.4174
m_GR_un_10d_2	134	57469	54854	0.4449	0.4246
m_GR_un_10d_2	135	59555	56712	0.461	0.439
m_GR_un_10d_2	136	60279	57433	0.4666	0.4446
m_GR_un_10d_2	137	58457	58091	0.4525	0.4497
m_GR_un_10d_2	138	63342	63289	0.4903	0.4899
m_GR_un_10d_2	139	65757	65585	0.509	0.5077
m_GR_un_10d_2	140	67497	67066	0.5225	0.5192
m_GR_un_10d_2	141	65437	65820	0.5065	0.5095
m_GR_un_10d_2	142	66419	66498	0.5141	0.5148
m_GR_un_10d_2	143	70536	70699	0.546	0.5473
m_GR_un_10d_2	144	78359	80174	0.6066	0.6206
m_GR_un_10d_2	150	10293681	10284921	79.6826	79.6148
m_GR_un_10d_3	20	127	126	0.001	0.001
m_GR_un_10d_3	21	157	230	0.0012	0.0018
m_GR_un_10d_3	22	250	299	0.0019	0.0023
m_GR_un_10d_3	23	341	433	0.0026	0.0033
m_GR_un_10d_3	24	377	516	0.0029	0.004
m_GR_un_10d_3	25	559	704	0.0043	0.0054
m_GR_un_10d_3	26	655	736	0.0051	0.0057
m_GR_un_10d_3	27	751	908	0.0058	0.007
m_GR_un_10d_3	28	836	1109	0.0065	0.0086
m_GR_un_10d_3	29	1186	1270	0.0092	0.0098
m_GR_un_10d_3	30	1183	1480	0.0091	0.0114
m_GR_un_10d_3	31	1369	1695	0.0106	0.0131
m_GR_un_10d_3	32	1525	1993	0.0118	0.0154
m_GR_un_10d_3	33	1612	1811	0.0124	0.014
m_GR_un_10d_3	34	1635	2014	0.0126	0.0156
m_GR_un_10d_3	35	1751	2155	0.0135	0.0166
m_GR_un_10d_3	36	1973	2237	0.0152	0.0173
m_GR_un_10d_3	37	2028	2343	0.0157	0.0181
m_GR_un_10d_3	38	2237	2260	0.0173	0.0175
m_GR_un_10d_3	39	2320	2472	0.0179	0.0191
m_GR_un_10d_3	40	2338	2690	0.0181	0.0208
m_GR_un_10d_3	41	2438	2638	0.0188	0.0204
m_GR_un_10d_3	42	2750	2769	0.0212	0.0214
m_GR_un_10d_3	43	2569	3061	0.0198	0.0236
m_GR_un_10d_3	44	2536	2929	0.0196	0.0226
m_GR_un_10d_3	45	2798	3058	0.0216	0.0236
m_GR_un_10d_3	46	2943	3302	0.0227	0.0255
m_GR_un_10d_3	47	2869	3489	0.0222	0.0269
m_GR_un_10d_3	48	2976	3483	0.023	0.0269
m_GR_un_10d_3	49	3006	3570	0.0232	0.0276
m_GR_un_10d_3	50	2994	3486	0.0231	0.0269
m_GR_un_10d_3	51	3371	3640	0.026	0.0281
m_GR_un_10d_3	52	3515	4003	0.0271	0.0309
m_GR_un_10d_3	53	3880	4225	0.03	0.0326
m_GR_un_10d_3	54	3708	4192	0.0286	0.0324
m_GR_un_10d_3	55	3705	4066	0.0286	0.0314
m_GR_un_10d_3	56	3841	4200	0.0297	0.0324
m_GR_un_10d_3	57	3920	4457	0.0303	0.0344
m_GR_un_10d_3	58	4190	4605	0.0324	0.0356
m_GR_un_10d_3	59	4320	4830	0.0334	0.0373
m_GR_un_10d_3	60	4215	5027	0.0325	0.0388
m_GR_un_10d_3	61	4638	5129	0.0358	0.0396
m_GR_un_10d_3	62	4502	4938	0.0348	0.0381
m_GR_un_10d_3	63	4632	5435	0.0358	0.042
m_GR_un_10d_3	64	5062	5605	0.0391	0.0433
m_GR_un_10d_3	65	4860	5906	0.0375	0.0456
m_GR_un_10d_3	66	5245	6153	0.0405	0.0475
m_GR_un_10d_3	67	5281	6153	0.0408	0.0475
m_GR_un_10d_3	68	5289	6574	0.0408	0.0508
m_GR_un_10d_3	69	5981	6567	0.0462	0.0507
m_GR_un_10d_3	70	5882	7055	0.0454	0.0545
m_GR_un_10d_3	71	6099	6894	0.0471	0.0532
m_GR_un_10d_3	72	5900	7213	0.0456	0.0557
m_GR_un_10d_3	73	6443	7430	0.0498	0.0574
m_GR_un_10d_3	74	6565	7612	0.0507	0.0588
m_GR_un_10d_3	75	6892	7519	0.0532	0.0581
m_GR_un_10d_3	76	6773	8251	0.0523	0.0637
m_GR_un_10d_3	77	7101	8531	0.0548	0.0659
m_GR_un_10d_3	78	7331	8600	0.0566	0.0664
m_GR_un_10d_3	79	7564	9229	0.0584	0.0713
m_GR_un_10d_3	80	7668	9259	0.0592	0.0715
m_GR_un_10d_3	81	7891	9037	0.0609	0.0698
m_GR_un_10d_3	82	7917	9446	0.0611	0.0729
m_GR_un_10d_3	83	8754	9936	0.0676	0.0767
m_GR_un_10d_3	84	9053	10332	0.0699	0.0798
m_GR_un_10d_3	85	9474	10546	0.0732	0.0814
m_GR_un_10d_3	86	9170	10796	0.0708	0.0834
m_GR_un_10d_3	87	9669	11440	0.0747	0.0883
m_GR_un_10d_3	88	10213	11377	0.0789	0.0879
m_GR_un_10d_3	89	10608	11854	0.0819	0.0915
m_GR_un_10d_3	90	10602	11909	0.0819	0.092
m_GR_un_10d_3	91	11042	12563	0.0853	0.097
m_GR_un_10d_3	92	11466	12820	0.0885	0.099
m_GR_un_10d_3	93	12005	13189	0.0927	0.1018
m_GR_un_10d_3	94	11930	13948	0.0921	0.1077
m_GR_un_10d_3	95	12643	14665	0.0976	0.1132
m_GR_un_10d_3	96	12470	15093	0.0963	0.1165
m_GR_un_10d_3	97	13375	15789	0.1033	0.1219
m_GR_un_10d_3	98	13731	15420	0.106	0.1191
m_GR_un_10d_3	99	13686	16511	0.1057	0.1275
m_GR_un_10d_3	100	14917	16590	0.1152	0.1281
m_GR_un_10d_3	101	15311	17365	0.1182	0.1341
m_GR_un_10d_3	102	15376	17662	0.1187	0.1364
m_GR_un_10d_3	103	16109	18272	0.1244	0.1411
m_GR_un_10d_3	104	16546	18752	0.1278	0.1448
m_GR_un_10d_3	105	17088	19951	0.132	0.1541
m_GR_un_10d_3	106	17628	20501	0.1361	0.1583
m_GR_un_10d_3	107	18274	21064	0.1411	0.1627
m_GR_un_10d_3	108	18765	21541	0.1449	0.1663
m_GR_un_10d_3	109	18839	21459	0.1455	0.1657
m_GR_un_10d_3	110	19289	21526	0.1489	0.1662
m_GR_un_10d_3	111	20279	20677	0.1566	0.1597
